"Finalmethynames","Finalmethy1names","Finalgenenames","Finalsimilarityvalues"
"411","TYK2","SEMA3A","TYK2.SEMA3A",0.0029656051266376
"412","PARP1","MALT1","PARP1.MALT1",0.00317349290339341
"413","PARP1","NFKB1","PARP1.NFKB1",0.00343914227622375
"414","MALT1","BCL3","MALT1.BCL3",0.00372674733244179
"415","MALT1","NFKB1","MALT1.NFKB1",0.00341541315816881
"416","MALT1","CD81","MALT1.CD81",0.00353060278775826
"417","MALT1","CRIP1","MALT1.CRIP1",0.00375324432118729
"418","MCM6","MAF","MCM6.MAF",0.00346395698537803
"419","MCM6","NFKB1","MCM6.NFKB1",0.00313232410223407
"420","MAF","CAV2","MAF.CAV2",0.00327809023619571
"421","BCL3","NFKB1","BCL3.NFKB1",0.00304538924085055
"422","BCL3","CD81","BCL3.CD81",0.00331850066843194
"423","BCL3","CRIP1","BCL3.CRIP1",0.00349188834160533
"424","NFKB1","CRIP1","NFKB1.CRIP1",0.00333675577594839
"425","CD81","CRIP1","CD81.CRIP1",0.00338818118098444
"426","CD81","ETS2","CD81.ETS2",0.00298180261076843
